# Program:featureCounts v1.6.2; Command:"featureCounts" "-a" "/rhome/cahme002/bigdata/lncRNA/annotation/gencode.v19.long_noncoding_RNAs.gtf" "-o" "/rhome/cahme002/bigdata/lncRNA/count_file/count_file.csv" "-T" "9" "-t" "exon" "-g" "gene_id" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ACAGTG.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ATCACG.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CAGATC.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CGATGT.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CTTGTA.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GCCAAT.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GGCTAC.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TAGCTT.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TTAGGC.fastq.gz.trimmed.sam.sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ACAGTG.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ATCACG.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CAGATC.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CGATGT.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CTTGTA.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GCCAAT.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GGCTAC.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TAGCTT.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TTAGGC.fastq.gz.trimmed.sam.sort.bam
ENSG00000241326.1	chr1;chr1	10043199;10044341	10043348;10044626	+;+	436	203	144	169	142	86	229	123	121	125
ENSG00000271989.1	chr1	10489938	10490734	-	797	47	29	35	33	22	53	42	36	35
ENSG00000203469.2	chr1;chr1	10518612;10519147	10518829;10519395	+;+	467	491	516	441	552	225	490	357	309	409
ENSG00000272078.1	chr1;chr1	10699298;10707305	10700134;10714390	+;+	7923	838	111	907	125	373	1084	589	576	99
ENSG00000271895.1	chr1	11089716	11090585	+	870	272	89	254	89	129	297	200	167	76
ENSG00000226849.1	chr1;chr1	11128528;11130716	11128770;11133154	+;+	2682	864	1219	801	1217	465	1018	726	725	895
ENSG00000230337.1	chr1;chr1;chr1;chr1	11159732;11159732;11161858;11161858	11159967;11159871;11162108;11162157	+;+;+;+	536	67	92	95	140	37	100	77	67	70
ENSG00000225602.1	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	11203955;11204481;11204724;11204724;11205210;11205210;11209327;11209327	11204044;11204538;11204943;11204943;11205336;11205336;11209594;11209594	+;+;+;+;+;+;+;+	763	103	89	98	96	46	107	54	63	42
ENSG00000235643.1	chr1;chr1;chr1	11669588;11671900;11672847	11670170;11672035;11673412	+;+;+	1285	1	1	1	1	0	2	0	0	0
ENSG00000177553.6	chr1;chr1;chr1	11837134;11838702;11839180	11838341;11838864;11839676	-;-;-	1868	0	0	3	0	1	3	0	1	1
ENSG00000242349.1	chr1;chr1;chr1;chr1;chr1;chr1;chr1	11901074;11903761;11903918;11905604;11905604;11907491;11907634	11901264;11904130;11904130;11905823;11905823;11907741;11908136	+;+;+;+;+;+;+	1427	252	187	228	228	91	267	146	152	116
ENSG00000229484.1	chr1;chr1	12587766;12588094	12587834;12588462	+;+	438	0	0	0	0	0	0	0	0	0
ENSG00000272482.1	chr1	12678906	12679250	-	345	46	1	45	2	19	59	33	45	0
ENSG00000228338.1	chr1;chr1	12882549;12882899	12882802;12883022	-;-	378	0	0	0	0	0	0	0	0	0
ENSG00000233336.1	chr1;chr1	13146777;13146997	13146900;13147256	+;+	384	0	0	0	0	0	0	0	0	0
ENSG00000228229.2	chr1;chr1	13429634;13429854	13429757;13430113	+;+	384	0	0	0	0	0	0	0	0	0
ENSG00000259961.1	chr1;chr1;chr1	13839715;13840786;13842665	13839836;13841039;13842765	+;+;+	477	3	1	0	0	0	1	4	2	0
ENSG00000237445.2	chr1;chr1	13983806;13986072	13983850;13986405	-;-	379	0	0	0	0	0	0	0	0	0
ENSG00000231606.1	chr1;chr1	14548386;14549549	14548602;14549613	-;-	282	0	0	0	0	0	0	0	0	0
ENSG00000234593.1	chr1;chr1	14675450;14677364	14675873;14677518	-;-	579	0	0	0	0	0	0	0	0	0
ENSG00000175147.7	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	15442448;15442449;15444823;15444823;15447073;15447468;15447468;15450724;15450724;15478787;15478787	15444303;15444303;15445400;15445400;15447193;15447555;15447555;15450869;15450869;15478960;15478898	-;-;-;-;-;-;-;-;-;-;-	2963	7	1	10	6	4	11	0	4	1
ENSG00000233485.1	chr1;chr1	15653176;15670272	15656179;15670372	-;-	3105	25	4	10	2	11	19	24	4	3
ENSG00000236045.1	chr1;chr1	15660662;15661768	15661195;15661960	-;-	727	1	1	0	0	0	0	1	0	0
ENSG00000228140.1	chr1;chr1;chr1	15729475;15735566;15735783	15734403;15735667;15735929	-;-;-	5178	9	6	14	8	5	10	10	5	5
ENSG00000272510.1	chr1	15892106	15892451	-	346	29	26	28	16	10	23	6	12	10
ENSG00000237301.1	chr1;chr1	15912631;15929584	15914937;15930121	-;-	2845	10	4	13	8	4	10	15	3	1
ENSG00000271742.1	chr1	16009368	16009623	-	256	2	0	2	0	0	1	0	0	0
ENSG00000237938.1	chr1;chr1;chr1;chr1	16049214;16049698;16058882;16063356	16049562;16049782;16059056;16063391	-;-;-;-	645	511	224	511	234	228	620	342	340	196
ENSG00000224459.1	chr1;chr1	16066546;16075925	16066717;16076391	-;-	639	47	109	54	97	41	54	33	53	71
ENSG00000179743.2	chr1;chr1;chr1	16160560;16160974;16174603	16162355;16163401;16174642	-;-;-	2882	280	203	276	200	168	288	184	157	136
ENSG00000233078.1	chr1;chr1	16332655;16332888	16332841;16333166	-;-	466	0	0	0	0	0	1	0	0	0
ENSG00000227959.1	chr1;chr1	16481706;16483466	16482250;16483824	+;+	904	36	41	39	58	25	47	43	27	29
ENSG00000224621.1	chr1;chr1	16485761;16487996	16485921;16488378	+;+	544	44	17	40	32	15	34	29	25	15
ENSG00000234166.1	chr1;chr1	16524349;16524777	16524711;16524852	+;+	439	148	60	159	94	72	176	100	56	62
ENSG00000226029.1	chr1;chr1	16787443;16794072	16789782;16794976	+;+	3245	49	40	51	56	26	63	49	34	30
ENSG00000261135.1	chr1	16841140	16842249	+	1110	7	5	10	10	2	7	8	4	5
ENSG00000224174.2	chr1;chr1	16847189;16848059	16847282;16848291	+;+	327	0	0	0	0	0	0	0	0	0
ENSG00000233421.3	chr1;chr1;chr1	16860381;16860576;16860921	16860704;16860719;16862144	-;-;-	1563	7	3	9	3	6	9	9	6	3
ENSG00000271732.1	chr1	16943886	16944224	+	339	0	2	0	0	0	2	0	4	0
ENSG00000215908.5	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	16944751;16944757;16946340;16952270;16952270;16952848;16952848;16953640;16953640;16954963;16954963;16956165;16957385;16957385;16958025;16958770;16959590;16959784;16961039;16969523;16971141	16945598;16946519;16946533;16952500;16952500;16952994;16952994;16953784;16953784;16955145;16955145;16957604;16957604;16957401;16958108;16958866;16959841;16959841;16961054;16969640;16971178	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4534	4060	2216	3748	2322	2010	4311	2934	2656	1502
ENSG00000223643.2	chr1;chr1;chr1;chr1;chr1;chr1;chr1	17177752;17177816;17178069;17178570;17178570;17179257;17179492	17177972;17177972;17178218;17178864;17178864;17179294;17179624	-;-;-;-;-;-;-	837	0	0	0	0	0	0	0	0	0
ENSG00000230239.1	chr1;chr1;chr1	17181902;17183207;17185544	17182018;17183735;17185779	+;+;+	882	4	0	1	0	1	1	0	6	0
ENSG00000228549.2	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	17197440;17198753;17198779;17199534;17200188;17200203;17200218;17200218;17200218	17199602;17198837;17200002;17199638;17200536;17200346;17200587;17200539;17200574	+;+;+;+;+;+;+;+;+	2963	37	17	41	24	14	37	17	21	5
ENSG00000238142.1	chr1;chr1;chr1;chr1;chr1;chr1	17215033;17215037;17215037;17215711;17216043;17216043	17215280;17215277;17215280;17215868;17216144;17216137	-;-;-;-;-;-	508	59	41	62	37	32	53	39	30	24
ENSG00000272426.1	chr1	17230834	17231271	-	438	1	1	3	3	1	2	0	0	3
ENSG00000226526.1	chr1;chr1	17305421;17331138	17305607;17331586	+;+	636	130	403	136	383	52	164	70	78	220
ENSG00000204362.5	chr1;chr1;chr1	17516278;17519460;17519786	17516425;17519660;17524112	+;+;+	4676	14	27	12	42	5	11	6	9	15
ENSG00000256049.2	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	17698691;17698691;17699551;17699551;17701922;17701922;17706415;17706415;17707542;17707542;17708462;17708462;17714876;17714876;17715272;17715272;17718609;17718609;17718674;17720471;17720471;17720796;17720796;17721447;17721447;17722036;17722036;17723567;17723567;17725182;17725182;17727701;17727701	17698856;17698856;17699728;17699728;17701994;17701994;17706482;17706482;17707659;17707659;17708587;17708587;17715054;17715054;17715375;17715375;17718672;17718721;17718721;17720578;17720578;17720950;17720950;17721603;17721603;17722159;17722159;17723637;17723637;17725343;17725343;17728195;17728195	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2397	0	0	2	0	3	1	0	3	0
ENSG00000227751.1	chr1;chr1	17733256;17733813	17733500;17733878	+;+	311	1380	1328	1219	1538	698	1341	1145	874	1178
ENSG00000236648.1	chr1;chr1;chr1;chr1	18044182;18045055;18048175;18076172	18044239;18045215;18048263;18076473	+;+;+;+	610	1	0	0	0	0	0	0	0	0
ENSG00000261781.1	chr1;chr1;chr1	18392151;18394686;18398714	18392341;18394772;18400906	+;+;+	2471	1	0	1	0	0	0	0	0	0
ENSG00000230035.2	chr1;chr1;chr1;chr1	18493423;18494241;18502647;18505546	18493518;18494257;18502668;18505840	-;-;-;-	430	0	0	0	1	0	0	0	0	0
ENSG00000225387.1	chr1;chr1	18712323;18714910	18712714;18715008	+;+	491	0	0	0	0	0	0	0	0	0
ENSG00000272084.1	chr1	19398604	19402005	-	3402	956	642	910	736	543	1030	736	646	525
ENSG00000230424.1	chr1;chr1	19536995;19566751	19537053;19567198	+;+	507	415	294	336	271	192	395	242	331	125
ENSG00000235185.1	chr1;chr1	19918296;19923204	19918379;19923326	-;-	207	0	0	0	0	0	0	3	0	0
ENSG00000235434.1	chr1;chr1	20140860;20145736	20141046;20145995	+;+	447	0	0	0	0	0	1	0	0	0
ENSG00000227066.1	chr1;chr1;chr1;chr1	20480831;20484185;20486105;20486123	20480956;20485740;20487061;20487059	+;+;+;+	2639	1	0	0	0	0	0	0	1	0
ENSG00000225986.1	chr1;chr1	20510735;20512853	20511117;20512979	-;-	510	0	0	0	1	0	0	1	0	0
ENSG00000228105.1	chr1;chr1	20569588;20570789	20569707;20571148	+;+	480	0	0	0	0	0	0	0	0	0
ENSG00000226664.1	chr1;chr1	20620704;20649596	20620847;20649680	-;-	229	0	0	0	0	0	0	0	0	0
ENSG00000236963.1	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	20687072;20688637;20700088;20703874;20704804;20705466;20724598;20724976;20724976;20725209;20725973;20725973;20727428;20732068;20732068;20732068;20732680;20732680;20732680;20755077;20755077;20757670	20688534;20688887;20700231;20704002;20704925;20705519;20724718;20725280;20725280;20725231;20726042;20726042;20727480;20732187;20732187;20732187;20732762;20732762;20732762;20755232;20755275;20757727	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3172	3	0	1	0	4	2	3	3	0
ENSG00000226487.1	chr1;chr1;chr1	20738797;20739061;20739637	20738975;20739147;20739746	-;-;-	376	0	0	0	0	0	0	0	0	0
ENSG00000117242.7	chr1;chr1;chr1	20969150;20972078;20974808	20969611;20972179;20978686	-;-;-	4443	4270	4422	3938	4977	2006	4575	2925	2563	3548
ENSG00000233069.1	chr1;chr1	21059373;21060293	21059518;21060445	+;+	299	3	1	4	0	2	1	2	0	1
ENSG00000203394.2	chr1;chr1	21069480;21070330	21069925;21070455	+;+	572	1330	1396	1288	1618	647	1503	889	779	1173
ENSG00000236936.1	chr1;chr1;chr1	21592575;21592983;21593341	21592628;21593247;21593744	+;+;+	723	0	1	4	1	3	1	1	0	0
ENSG00000231105.1	chr1;chr1;chr1	21619783;21620427;21624520	21620236;21620703;21626267	+;+;+	2479	60	6	71	3	22	77	37	48	5
ENSG00000236009.1	chr1;chr1;chr1;chr1;chr1;chr1	21742391;21742815;21742819;21743465;21743711;21743711	21742428;21743112;21743112;21743614;21743985;21743867	+;+;+;+;+;+	761	0	0	0	0	0	0	0	0	0
ENSG00000233431.1	chr1;chr1	21912965;21917478	21913582;21917680	+;+	821	0	0	0	0	0	0	0	0	0
ENSG00000228397.1	chr1;chr1	22350487;22351299	22350938;22351461	-;-	615	5	1	6	1	1	5	9	0	3
ENSG00000218510.3	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	22351681;22352004;22352027;22352027;22353907;22354832;22356773;22356773;22356773;22356773;22356773;22357190;22357440	22351865;22352132;22352136;22352136;22354027;22354872;22357105;22357716;22357293;22357187;22357396;22357435;22357713	+;+;+;+;+;+;+;+;+;+;+;+;+	1424	867	443	773	451	388	914	528	478	310
ENSG00000230068.2	chr1;chr1	22385690;22390491	22386179;22390692	+;+	692	0	2	1	0	2	3	4	4	0
ENSG00000271840.1	chr1	22427106	22427853	+	748	2	2	0	2	1	1	0	0	1
ENSG00000237200.1	chr1;chr1	22843967;22846099	22844136;22846201	+;+	273	4	4	3	3	1	5	0	10	5
ENSG00000225952.1	chr1;chr1	23162206;23163162	23162504;23163342	-;-	480	1	0	1	0	1	0	0	0	0
ENSG00000272796.1	chr1	23243175	23247993	+	4819	45	21	52	26	14	59	10	16	12
ENSG00000240553.1	chr1;chr1	23346640;23414291	23347044;23414551	-;-	666	219	233	239	186	119	263	162	175	107
ENSG00000261326.2	chr1;chr1;chr1	23607802;23610849;23611603	23613245;23610903;23611947	-;-;-	5444	154	210	140	210	60	188	106	113	140
ENSG00000271420.1	chr1	23704873	23705522	-	650	14	3	13	1	6	13	6	1	1
ENSG00000235052.1	chr1;chr1	23875630;23877256	23875934;23877406	-;-	456	1	1	6	4	2	3	2	0	1
ENSG00000236810.1	chr1;chr1;chr1;chr1;chr1;chr1;chr1	24086872;24098101;24098601;24098601;24098758;24098758;24104689	24087641;24098373;24098656;24098656;24098887;24098916;24104777	-;-;-;-;-;-;-	1347	864	871	814	889	372	982	691	530	603
ENSG00000232557.3	chr1;chr1	24233601;24234237	24233671;24234375	+;+	210	0	0	0	0	0	0	0	0	0
ENSG00000225315.2	chr1;chr1;chr1;chr1	24367325;24368767;24390537;24413240	24367432;24368835;24390763;24413289	+;+;+;+	454	2	1	3	0	3	4	2	0	0
ENSG00000230703.1	chr1;chr1;chr1	24393264;24408240;24409765	24393332;24408340;24410055	+;+;+	461	0	0	0	0	0	0	0	0	0
ENSG00000230023.2	chr1;chr1;chr1	24526730;24528954;24536623	24526881;24529089;24538183	+;+;+	1849	9	0	4	0	3	5	2	0	0
ENSG00000232298.2	chr1;chr1;chr1;chr1;chr1	24634046;24634668;24637165;24638369;24648156	24634270;24634805;24637307;24638482;24648391	-;-;-;-;-	856	4	0	4	0	1	2	5	1	1
ENSG00000264443.1	chr1;chr1;chr1	24865292;24878379;24882307	24866366;24878539;24882515	-;-;-	1445	113	192	96	192	43	122	85	64	147
ENSG00000229162.1	chr1;chr1;chr1	25287836;25288538;25289466	25288337;25288732;25289588	+;+;+	820	0	0	0	0	0	4	0	5	0
ENSG00000261025.1	chr1	25294914	25297356	-	2443	1	0	0	0	1	1	0	2	0
ENSG00000233755.1	chr1;chr1;chr1;chr1;chr1	25370198;25430344;25436949;25439370;25439370	25370327;25430462;25437320;25439611;25439610	-;-;-;-;-	863	1	0	2	0	0	0	1	0	0
ENSG00000231953.1	chr1;chr1	25534630;25535025	25534713;25535360	+;+	420	5	1	4	0	2	0	3	0	0
ENSG00000272432.1	chr1	25574328	25574812	+	485	5	6	4	8	2	2	4	1	6
ENSG00000225643.1	chr1;chr1	25907969;25916660	25908263;25916847	+;+	483	14	2	12	3	3	10	10	10	1
ENSG00000233478.1	chr1;chr1	25971035;25985256	25972911;25985602	-;-	2224	1	2	1	0	0	0	0	0	2
ENSG00000228172.1	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	26143240;26143241;26144053;26144053;26144714;26144894;26146135;26146203	26143371;26143371;26144204;26144204;26144915;26144915;26146263;26146234	-;-;-;-;-;-;-;-	615	522	740	533	763	221	618	311	313	518
ENSG00000272478.1	chr1	26158404	26158625	-	222	368	339	298	408	148	441	241	226	260
ENSG00000236528.1	chr1;chr1	26186104;26189326	26186366;26189911	+;+	849	382	354	377	344	187	440	236	246	212
ENSG00000236782.1	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	26496438;26496671;26496671;26496685;26496983;26497029;26497029;26497647;26497647;26497647;26497647;26498108;26498108;26498108	26496841;26496841;26497089;26497089;26497089;26497304;26497089;26497826;26497864;26497826;26497826;26498312;26498229;26498156	-;-;-;-;-;-;-;-;-;-;-;-;-;-	1290	2106	1623	1749	1713	1200	1858	1860	1273	1266
ENSG00000225891.1	chr1;chr1;chr1;chr1	26789247;26789867;26792695;26793539	26789361;26789924;26792815;26793773	-;-;-;-	529	6	5	9	2	3	9	1	3	2
ENSG00000260063.1	chr1	27018623	27020622	-	2000	37	19	23	26	23	29	20	15	11
ENSG00000226698.1	chr1;chr1	27202624;27204609	27202801;27204736	+;+	306	152	90	145	102	69	191	116	95	66
ENSG00000224311.1	chr1;chr1;chr1	27555597;27559936;27560753	27555726;27560093;27560843	-;-;-	379	0	0	2	0	0	0	3	3	0
ENSG00000241169.1	chr1;chr1	27783709;27785807	27783849;27786093	+;+	428	0	0	0	0	0	0	0	0	0
ENSG00000237429.1	chr1;chr1	27852316;27856871	27852396;27857072	+;+	283	4	0	8	0	5	9	6	0	1
ENSG00000233975.1	chr1;chr1	27986839;27989188	27987233;27989233	-;-	441	0	0	0	0	0	2	0	0	0
ENSG00000225886.1	chr1;chr1	27995979;27996418	27996097;27996787	+;+	489	5	4	6	3	2	5	0	0	2
ENSG00000269971.1	chr1	28100369	28100552	+	184	1	3	1	9	1	2	10	3	2
ENSG00000270031.1	chr1	28146494	28146852	+	359	5	4	3	3	5	1	9	8	4
ENSG00000227050.1	chr1;chr1;chr1;chr1;chr1	28265386;28282282;28282520;28285364;28286671	28265590;28282361;28282603;28285451;28286704	-;-;-;-;-	491	55	45	50	54	31	69	43	33	28
ENSG00000270605.1	chr1	28566020	28567964	-	1945	226	62	200	78	102	234	125	123	40
ENSG00000271398.1	chr1	28573655	28574079	+	425	10	2	7	2	3	16	7	10	4
ENSG00000242125.2	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	28832492;28832555;28832863;28833878;28834640;28834640;28835342;28835342	28832596;28832596;28834672;28834083;28834672;28834782;28836145;28837404	+;+;+;+;+;+;+;+	4088	3009	4452	2858	4730	1955	3115	2770	2196	3258
ENSG00000197989.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	28905050;28905050;28905050;28905050;28905050;28905051;28905052;28905053;28905053;28905058;28906045;28906045;28906045;28906045;28906045;28906045;28906045;28906045;28906045;28906045;28906276;28906424;28906424;28906424;28906424;28906424;28906454;28906454;28906847;28906871;28906893;28906937;28907072;28907072;28907072;28907072;28907072;28907072;28907072;28907432;28907606;28907606;28907606;28907623;28907623;28907623;28907623;28907623;28908102;28908102;28908102;28908102;28908102;28908102;28908102;28908102;28908602	28905192;28905192;28905192;28905192;28905192;28905192;28905192;28905192;28905192;28905192;28906099;28906099;28906099;28906493;28906099;28907158;28906493;28906099;28906099;28906099;28906405;28906493;28906493;28907741;28906493;28906493;28906493;28906493;28907158;28907158;28907024;28907158;28907158;28907158;28908383;28907158;28907158;28907158;28907522;28907566;28907741;28907741;28907741;28907741;28907741;28907741;28907741;28907741;28908369;28908365;28908330;28908365;28908175;28908384;28908354;28908346;28909495	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3377	6440	2180	5506	2311	3678	6394	5773	4527	1714
ENSG00000229388.1	chr1;chr1;chr1;chr1	28969740;28972603;28974705;28974709	28970029;28972901;28975093;28975042	+;+;+;+	978	27	15	20	13	13	20	11	4	11
ENSG00000270103.2	chr1;chr1	28975112;28975112	28975242;28975245	+;+	134	5	11	9	12	17	13	17	8	5
ENSG00000226852.2	chr1;chr1	29194087;29197019	29195072;29197779	+;+	1747	0	0	0	0	2	0	0	0	0
ENSG00000233427.1	chr1;chr1;chr1	29196995;29198752;29203533	29197514;29199000;29203848	-;-;-	1085	1	0	1	0	0	0	0	0	0
ENSG00000225750.1	chr1;chr1;chr1	29471006;29472867;29473420	29471061;29473002;29473506	-;-;-	279	0	0	0	0	0	0	2	9	0
ENSG00000227637.1	chr1;chr1	29479001;29479383	29479199;29479503	+;+	320	2	2	1	1	0	1	0	0	0
ENSG00000237934.1	chr1;chr1;chr1	29550445;29550977;29551235	29550776;29551123;29551328	+;+;+	573	3	1	8	4	4	6	1	7	2
ENSG00000230523.1	chr1;chr1;chr1	29656132;29659678;29676195	29657704;29659820;29676626	-;-;-	2148	3	0	1	0	0	1	0	1	0
ENSG00000228176.1	chr1;chr1	30181698;30182171	30181971;30182394	-;-	498	4	2	1	0	0	3	0	2	0
ENSG00000233399.2	chr1;chr1;chr1;chr1;chr1;chr1;chr1	30486799;30488091;30489567;30497872;30502137;30509619;30510345	30487356;30488142;30489768;30498030;30502337;30509850;30510459	-;-;-;-;-;-;-	1519	0	0	0	0	0	0	0	0	0
ENSG00000233372.1	chr1;chr1	30613110;30613982	30613187;30614454	+;+	551	0	0	0	0	0	0	1	0	0
ENSG00000236335.1	chr1;chr1;chr1	30882407;30883771;30884300	30882571;30883926;30884485	-;-;-	507	0	0	0	0	0	0	0	0	0
ENSG00000231949.1	chr1;chr1;chr1	30888672;30889694;30893631	30888720;30889800;30893955	+;+;+	481	0	0	0	0	0	0	0	0	0
ENSG00000186056.5	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	31191351;31191619;31191629;31194135;31194135;31194135;31198567;31198582;31198582;31199090;31199090;31199090	31194021;31192412;31192079;31194570;31194569;31194569;31198898;31198898;31198898;31199211;31199674;31199591	+;+;+;+;+;+;+;+;+;+;+;+	4024	293	29	244	28	121	272	193	192	27
ENSG00000229607.1	chr1;chr1	31283225;31288294	31283561;31288400	-;-	444	1	0	0	0	1	1	0	0	0
ENSG00000223382.3	chr1;chr1;chr1;chr1;chr1;chr1;chr1	31297075;31297522;31298978;31299452;31302595;31306353;31306353	31297220;31297675;31299041;31299499;31302729;31307131;31306580	+;+;+;+;+;+;+	1326	90	5	68	7	44	97	55	75	7
ENSG00000235143.1	chr1;chr1	31331005;31331564	31331213;31333101	+;+	1747	0	1	0	0	1	0	0	0	0
ENSG00000229044.1	chr1;chr1;chr1	31805914;31809949;31819425	31806029;31810049;31819646	-;-;-	439	622	533	559	654	292	671	430	354	419
ENSG00000228682.2	chr1;chr1;chr1	31971841;31973035;31973317	31972007;31973182;31974167	+;+;+	1166	1	0	1	0	0	0	0	0	0
ENSG00000223907.1	chr1;chr1;chr1;chr1;chr1	31984036;31986547;31987626;31987964;31988432	31984437;31986664;31989846;31988326;31989190	+;+;+;+;+	2741	3	1	3	0	2	1	4	0	0
ENSG00000229167.1	chr1;chr1;chr1	32037186;32037636;32041011	32037343;32037904;32041174	-;-;-	591	44	19	74	25	35	87	51	57	18
